,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,comparison,gene_set
0,prerank,Hematopoietic cell lineage,-0.5076752620947774,-1.4705354005030253,0.024864864864864864,1.0,0.792,9/33,14.14%,ITGAM;IL5RA;IL1R1;ITGA2;CD38;IL11RA;TNF;ITGA1;IL3RA,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
1,prerank,Type II diabetes mellitus,-0.5576022089347027,-1.3944733241992642,0.06921241050119331,1.0,0.938,7/15,23.56%,TNF;MTOR;PIK3CA;IKBKB;MAPK9;HK1;PRKCE,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
2,prerank,Cytosolic DNA-sensing pathway,-0.5194726124707367,-1.3433555888463402,0.08943089430894309,1.0,0.985,6/18,20.19%,NFKBIB;IRF3;TBK1;IKBKE;POLR1C;IKBKB,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
3,prerank,ErbB signaling pathway,-0.4270658889973438,-1.2879559329899077,0.09344790547798067,1.0,0.997,16/40,25.95%,BAD;PTK2;NCK2;CRK;NCK1;BRAF;HRAS;MTOR;PIK3CA;ELK1;MAPK9;AKT3;CBLB;PAK4;CDKN1B;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
4,prerank,Adrenergic signaling in cardiomyocytes,-0.46695506603521963,-1.279361729405856,0.14334470989761092,1.0,0.998,8/23,22.96%,ADRB2;TPM1;MAPK13;PIK3CG;ATF6B;PLCB3;PPP2R3C;AKT3,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
5,prerank,Adipocytokine signaling pathway,-0.47073586452024785,-1.270809715292096,0.1580135440180587,1.0,0.998,7/24,22.96%,NFKBIB;TNF;MTOR;PRKAG2;IKBKB;MAPK9;AKT3,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
6,prerank,Fc epsilon RI signaling pathway,-0.4460490638815521,-1.2605642060232103,0.1487964989059081,1.0,0.998,15/28,35.90%,FCER1G;MAPK13;TNF;HRAS;PIK3CA;MAPK9;AKT3;RAF1;LAT;INPP5D;RAC2;VAV1;VAV3;MAPK14;MAP2K2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
7,prerank,RNA transport,-0.4815955440700386,-1.2568299205322342,0.16238317757009346,1.0,0.998,8/18,26.25%,NUP85;RNPS1;POP4;RAE1;CASC3;NUP107;EIF4G1;NUP88,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
8,prerank,Apoptosis,-0.3960336899018755,-1.2491892893053593,0.10010427528675704,1.0,1.0,22/68,25.95%,BAD;DFFB;PARP2;FASLG;TNF;CTSW;TNFSF10;DFFA;IL3RA;HRAS;PIK3CA;TNFRSF10B;IKBKB;MAPK9;BECN1;AKT3;BIRC2;CAPN1;FOS;PRF1;FAS;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
9,prerank,Necroptosis,-0.40950803297786414,-1.2447755485918457,0.13877118644067796,1.0,1.0,18/49,27.00%,IFNG;TICAM2;DNM1L;PARP2;CHMP6;FASLG;TNF;TNFSF10;STAT2;TNFRSF10B;VDAC1;TYK2;MAPK9;BIRC2;CHMP4A;CAPN1;FAS;STAT4,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
10,prerank,RIG-I-like receptor signaling pathway,-0.4168914018012816,-1.2088115145693132,0.21185510428100987,1.0,1.0,9/33,21.02%,NFKBIB;IRF3;MAPK13;TBK1;TNF;IKBKE;IKBKB;MAPK9;TRAF6,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
11,prerank,T cell receptor signaling pathway,-0.378724194001109,-1.2057933228173863,0.16339193381592554,1.0,1.0,28/66,36.57%,NFKBIB;IFNG;MAPK13;NCK2;NCK1;TNF;HRAS;PIK3CA;IKBKB;MALT1;MAPK9;AKT3;CTLA4;FOS;CBLB;PAK4;RAF1;LAT;CDK4;PTPN6;RHOA;VAV1;PTPRC;CARD11;VAV3;MAPK14;MAP2K2;ZAP70,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
12,prerank,Insulin resistance,-0.4284177141533244,-1.2038669908242425,0.21029572836801752,1.0,1.0,9/28,23.56%,GFPT1;TNF;MTOR;PIK3CA;PRKAG2;IKBKB;MAPK9;AKT3;PRKCE,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
13,prerank,Amoebiasis,-0.44344278643622714,-1.198187105816358,0.2025028441410694,1.0,1.0,8/22,21.09%,ITGAM;IFNG;COL1A1;IL1R1;PTK2;TNF;PIK3CA;PLCB3,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
14,prerank,Leishmaniasis,-0.41370734670448217,-1.1928741247764976,0.21397379912663755,1.0,1.0,16/34,35.60%,NFKBIB;ITGAM;IFNG;MAPK13;TNF;ELK1;TRAF6;ITGA4;CR1;FOS;TLR2;MYD88;PTPN6;IRAK1;JAK2;MAPK14,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
15,prerank,Cytokine-cytokine receptor interaction,-0.36597254600752416,-1.1783755769446016,0.18415637860082304,1.0,1.0,27/80,27.67%,CX3CR1;CCR9;IL18R1;IFNG;TNFRSF11A;IL5RA;IL1R1;CCR5;OSM;TNFSF9;FASLG;IL11RA;TNF;TNFSF10;IL3RA;IL15;TNFRSF25;ACVR2A;TNFRSF18;TNFRSF10B;TNFSF12;IL18RAP;TNFRSF14;TNFRSF4;FAS;CXCL16;IL4R,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
16,prerank,Focal adhesion,-0.3724142874483353,-1.1598581950777267,0.25157232704402516,1.0,1.0,18/51,25.95%,VEGFA;COL1A1;BAD;ITGA2;PTK2;CRK;BRAF;ILK;ITGA1;HRAS;PIK3CA;ELK1;MAPK9;AKT3;BIRC2;ITGA4;PAK4;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
17,prerank,PI3K-Akt signaling pathway,-0.35689062608957717,-1.1566801126768849,0.22075279755849442,1.0,1.0,41/82,43.46%,VEGFA;COL1A1;BAD;CDK2;ITGA2;PTK2;OSM;FASLG;PIK3CG;ITGA1;IL3RA;HRAS;MTOR;PIK3CA;IKBKB;ATF6B;PPP2R3C;AKT3;ITGA4;CDKN1B;RAF1;TLR2;CDK4;IL4R;LPAR2;GNB5;JAK2;PIK3AP1;MAP2K2;FOXO3;ATF2;THBS1;CDKN1A;CHUK;CDK6;RXRA;EIF4EBP1;CCND2;ITGB1;CCNE2;PIK3CD,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
18,prerank,Fluid shear stress and atherosclerosis,-0.3804096219956175,-1.1478185404825165,0.2608236536430834,1.0,1.0,15/44,26.33%,VEGFA;IFNG;IL1R1;GPC1;KEAP1;MAPK13;PTK2;TNF;ACVR2A;PIK3CA;IKBKB;MAPK9;AKT3;FOS;MAP2K5,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
19,prerank,Phospholipase D signaling pathway,-0.39998489784222757,-1.1424884463485772,0.276013143483023,1.0,1.0,16/28,45.10%,FCER1G;PIK3CG;HRAS;MTOR;PIK3CA;PLCB3;AKT3;RAF1;RALGDS;LPAR2;RHOA;MAP2K2;PTK2B;PIK3CD;RALB;AKT2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
20,prerank,Relaxin signaling pathway,-0.3767411238949586,-1.139630449090345,0.26495726495726496,1.0,1.0,17/41,36.80%,VEGFA;COL1A1;MAPK13;HRAS;PIK3CA;ATF6B;MAPK9;PLCB3;AKT3;FOS;RAF1;GNB5;SMAD2;GNA15;MAPK14;MAP2K2;ATF2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
21,prerank,Human papillomavirus infection,-0.34836613720644355,-1.1308515984391108,0.25842696629213485,1.0,1.0,29/89,27.30%,VEGFA;COL1A1;BAD;CDK2;IRF3;ITGA2;RB1;PTK2;FASLG;TBK1;RFNG;TNF;ITGA1;HRAS;PSEN1;MTOR;STAT2;PIK3CA;IKBKE;IKBKB;TYK2;PPP2R3C;TBPL1;AKT3;ITGA4;CDKN1B;FAS;RAF1;CDK4,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
22,prerank,Phagosome,-0.42755804178953505,-1.1307253347619346,0.30113636363636365,1.0,1.0,4/21,6.66%,ITGAM;TLR6;ITGA2;PIK3C3,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
23,prerank,Natural killer cell mediated cytotoxicity,-0.3662211359536968,-1.1286590571681365,0.2774869109947644,1.0,1.0,21/51,36.57%,NCR3;FCER1G;IFNG;FASLG;BRAF;TNF;TNFSF10;HRAS;PIK3CA;TNFRSF10B;PRF1;FAS;RAF1;LAT;PTPN6;MICA;RAC2;VAV1;VAV3;MAP2K2;ZAP70,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
24,prerank,Endocytosis,-0.38270711348942676,-1.1263655449025654,0.3169164882226981,1.0,1.0,16/34,34.33%,CCR5;VPS28;CHMP6;CLTC;HRAS;WASHC5;IGF2R;TRAF6;RAB11FIP2;CHMP4A;CBLB;TFRC;EPN2;RHOA;SMAD2;RAB4A,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
25,prerank,Proteoglycans in cancer,-0.36667070921770817,-1.1251547873761554,0.2680628272251309,1.0,1.0,28/54,38.44%,VEGFA;CD63;GPC1;ITGA2;PLAUR;MAPK13;PTK2;FASLG;BRAF;TNF;HRAS;FRS2;MTOR;PIK3CA;ELK1;AKT3;FAS;RAF1;TLR2;TIAM1;PTPN6;RHOA;SMAD2;MAPK14;MAP2K2;THBS1;CDKN1A;HIF1A,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
26,prerank,Salmonella infection,-0.44163046883360696,-1.123858961370798,0.32828870779976715,1.0,1.0,5/16,26.85%,IFNG;MAPK13;MAPK9;FOS;MYD88,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
27,prerank,Nucleotide excision repair,-0.4524022267247888,-1.1226933881522252,0.3246753246753247,1.0,1.0,3/15,5.76%,MNAT1;DDB2;POLE2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
28,prerank,Non-small cell lung cancer,-0.39161800033638317,-1.1225442241184374,0.3054024255788313,1.0,1.0,16/30,45.10%,BAD;DDB2;RB1;BRAF;HRAS;PIK3CA;AKT3;RAF1;CDK4;MAP2K2;FOXO3;CDKN1A;CDK6;RXRA;PIK3CD;AKT2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
29,prerank,Osteoclast differentiation,-0.3556765006864322,-1.1192576254958926,0.28421052631578947,1.0,1.0,14/58,24.46%,IFNG;TNFRSF11A;IL1R1;MAPK13;FOSL2;TNF;STAT2;PIK3CA;IKBKB;TYK2;MAPK9;TRAF6;AKT3;FOS,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
30,prerank,Small cell lung cancer,-0.36840457655996356,-1.1152620328124945,0.3134962805526036,1.0,1.0,21/42,45.10%,CDK2;DDB2;ITGA2;RB1;PTK2;PIK3CA;IKBKB;TRAF6;AKT3;BIRC2;CDKN1B;CDK4;TRAF3;CDKN1A;CHUK;CDK6;RXRA;ITGB1;CCNE2;PIK3CD;AKT2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
31,prerank,Pancreatic cancer,-0.36718339342881967,-1.1099963041261025,0.31382978723404253,1.0,1.0,15/44,31.79%,VEGFA;BAD;DDB2;RB1;BRAF;MTOR;PIK3CA;IKBKB;MAPK9;AKT3;RAF1;CDK4;RALGDS;RAC2;SMAD2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
32,prerank,Apelin signaling pathway,-0.3933784479036453,-1.108198127891862,0.3181818181818182,1.0,1.0,15/27,40.39%,PIK3C3;PIK3CG;HRAS;MTOR;PRKAG2;PLCB3;BECN1;AKT3;PRKCE;RAF1;GNB5;SMAD2;MAP2K2;TFAM;PIK3R4,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
33,prerank,Thermogenesis,-0.42201428133520613,-1.101966598759404,0.35368663594470046,1.0,1.0,6/19,18.70%,MAPK13;HRAS;FRS2;MTOR;PRKAG2;SMARCC1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
34,prerank,cAMP signaling pathway,-0.3721225846683751,-1.099206404896598,0.3307860262008734,1.0,1.0,15/36,35.90%,ADRB2;BAD;BRAF;PIK3CA;MAPK9;AKT3;FOS;RAF1;TIAM1;RHOA;RAC2;VAV1;EP300;VAV3;MAP2K2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
35,prerank,Neurotrophin signaling pathway,-0.3529219438367094,-1.0945320244108065,0.34355179704016914,1.0,1.0,22/53,36.65%,NFKBIB;BAD;MAPK13;FASLG;CRK;BRAF;HRAS;PSEN1;FRS2;PIK3CA;IKBKB;MAPK9;TRAF6;AKT3;RAF1;MAP2K5;IRAK2;RHOA;IRAK1;MAPK14;MAP2K2;FOXO3,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
36,prerank,Acute myeloid leukemia,-0.37488292731352546,-1.0935823761035248,0.3484358144552319,1.0,1.0,10/35,25.95%,ITGAM;BAD;DUSP6;BRAF;HRAS;MTOR;PIK3CA;IKBKB;AKT3;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
37,prerank,Shigellosis,-0.394148992640359,-1.0839899482798894,0.37611607142857145,1.0,1.0,6/25,20.64%,NFKBIB;NOD2;MAPK13;CRK;IKBKB;MAPK9,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
38,prerank,Bacterial invasion of epithelial cells,-0.4266493466798008,-1.0754846364422357,0.3915094339622642,1.0,1.0,5/16,17.13%,PTK2;CLTC;CRK;ILK;PIK3CA,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
39,prerank,Human immunodeficiency virus 1 infection,-0.3241338701107531,-1.060742708587436,0.4002016129032258,1.0,1.0,24/86,26.85%,BAD;CHEK1;IRF3;CCR5;MAPK13;PTK2;FASLG;CRK;TBK1;TNF;HRAS;MTOR;PIK3CA;CDK1;IKBKB;MAPK9;TRAF6;AKT3;FOS;PAK4;FAS;RAF1;TLR2;MYD88,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
40,prerank,Toll-like receptor signaling pathway,-0.33702435973324185,-1.0479447186441104,0.4119496855345912,1.0,1.0,17/55,26.85%,IRF5;TLR6;TICAM2;IRF3;MAPK13;TBK1;TNF;PIK3CA;IKBKE;CD80;IKBKB;MAPK9;TRAF6;AKT3;FOS;TLR2;MYD88,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
41,prerank,VEGF signaling pathway,-0.3736839897604659,-1.0476575299971116,0.4185267857142857,1.0,1.0,11/26,35.90%,VEGFA;BAD;MAPK13;PTK2;HRAS;PIK3CA;AKT3;RAF1;RAC2;MAPK14;MAP2K2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
42,prerank,Melanoma,-0.37181153799713484,-1.0472124391544286,0.41881298992161253,1.0,1.0,9/27,27.30%,BAD;DDB2;RB1;BRAF;HRAS;PIK3CA;AKT3;RAF1;CDK4,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
43,prerank,Ras signaling pathway,-0.33738968603292663,-1.0471909437626126,0.41201264488935724,1.0,1.0,23/54,36.57%,VEGFA;BAD;FASLG;TBK1;HRAS;PIK3CA;ELK1;IKBKB;MAPK9;AKT3;PAK4;RAF1;LAT;RALGDS;TIAM1;FOXO4;RHOA;GNB5;REL;RAC2;MAP2K2;RASA1;ZAP70,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
44,prerank,Cell cycle,-0.34513964836145283,-1.0459605994817203,0.4065126050420168,1.0,1.0,22/44,43.01%,ORC1;CDK2;CHEK1;RB1;CHEK2;CDK1;CDKN1B;CDK4;CDK7;MCM6;SMC1A;SMAD2;EP300;MCM3;SMC3;HDAC2;CDKN1A;CCNH;CCNB1;CDK6;CCND2;CCNE2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
45,prerank,Chagas disease (American trypanosomiasis),-0.335024597180692,-1.042598961823179,0.4178010471204188,1.0,1.0,20/52,35.60%,IFNG;TLR6;MAPK13;FASLG;TNF;PIK3CA;IKBKB;MAPK9;TRAF6;PLCB3;AKT3;FOS;FAS;TLR2;MYD88;SMAD2;CFLAR;GNA15;IRAK1;MAPK14,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
46,prerank,B cell receptor signaling pathway,-0.3464565797414495,-1.0365270048098276,0.4322860238353196,1.0,1.0,19/40,39.27%,NFKBIB;CD79A;HRAS;PIK3CA;IKBKB;MALT1;AKT3;FOS;RAF1;INPP5D;PTPN6;RAC2;VAV1;CARD11;VAV3;PIK3AP1;MAP2K2;CD81;CHUK,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
47,prerank,Endometrial cancer,-0.3599097542936798,-1.0359217378462524,0.4534501642935378,1.0,1.0,9/30,25.95%,BAD;DDB2;BRAF;ILK;HRAS;PIK3CA;ELK1;AKT3;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
48,prerank,Platelet activation,-0.37801480250124253,-1.034634215709251,0.4367945823927765,1.0,1.0,8/23,22.96%,FCER1G;COL1A1;ITGA2;MAPK13;PIK3CG;PIK3CA;PLCB3;AKT3,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
49,prerank,Fc gamma R-mediated phagocytosis,-0.3790571429176187,-1.0316767074778377,0.4525959367945824,1.0,1.0,20/23,58.94%,CRK;PIK3CA;AKT3;PRKCE;RAF1;LAT;INPP5D;RAC2;VAV1;PTPRC;VAV3;PLA2G6;PIK3CD;AKT2;MAP2K1;PAK1;PRKCD;MAPK1;PIK3CB;AKT1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
50,prerank,Pertussis,-0.3544994006436065,-1.0291770730123504,0.4319912948857454,1.0,1.0,14/36,35.60%,ITGAM;TICAM2;IRF3;MAPK13;TNF;MAPK9;TRAF6;FOS;MYD88;RHOA;NOD1;NLRP3;IRAK1;MAPK14,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
51,prerank,FoxO signaling pathway,-0.3348097144876613,-1.0288114677106315,0.4371700105596621,1.0,1.0,27/52,43.46%,CDK2;MAPK13;FASLG;BRAF;TNFSF10;HRAS;PIK3CA;PRKAG2;IKBKB;MAPK9;AKT3;CDKN1B;RAF1;CAT;FOXO4;SMAD2;EP300;MAPK14;MAP2K2;FOXO3;CDKN1A;USP7;CHUK;CCNB1;BCL6;CCND2;PIK3CD,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
52,prerank,Bladder cancer,-0.40220645605639893,-1.0286512433805193,0.46108490566037735,1.0,1.0,9/17,37.92%,VEGFA;RB1;BRAF;HRAS;RAF1;CDK4;MAP2K2;THBS1;CDKN1A,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
53,prerank,JAK-STAT signaling pathway,-0.3300208319208247,-1.0283070859738923,0.4503657262277952,1.0,1.0,16/55,28.20%,IFNG;IL5RA;OSM;IL11RA;IL3RA;IL15;HRAS;MTOR;STAT2;PIK3CA;TYK2;AKT3;RAF1;STAT4;IL4R;PTPN6,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
54,prerank,Influenza A,-0.3207472122602247,-1.0231246646036056,0.4520123839009288,1.0,1.0,22/66,26.85%,NFKBIB;IFNG;IRF3;CPSF4;MAPK13;FASLG;TBK1;TNF;TNFSF10;STAT2;PIK3CA;IKBKE;TNFRSF10B;RAE1;VDAC1;IKBKB;TYK2;MAPK9;AKT3;FAS;RAF1;MYD88,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
55,prerank,Insulin signaling pathway,-0.34212550164051003,-1.0227933720997406,0.46789989118607184,1.0,1.0,14/40,25.95%,BAD;CRK;BRAF;HRAS;MTOR;PIK3CA;PRKAG2;ELK1;IKBKB;MAPK9;HK1;AKT3;CBLB;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
56,prerank,Chronic myeloid leukemia,-0.3336835525898479,-1.0227072055627442,0.45714285714285713,1.0,1.0,18/46,40.76%,BAD;DDB2;RB1;CRK;BRAF;HRAS;PIK3CA;IKBKB;AKT3;CDKN1B;RAF1;CDK4;MAP2K2;HDAC2;CDKN1A;CHUK;CDK6;RUNX1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
57,prerank,Leukocyte transendothelial migration,-0.3646836114313986,-1.0213240625049467,0.4709748083242059,1.0,1.0,14/28,43.46%,ITGAM;MAPK13;PTK2;CTNND1;PIK3CA;ITGA4;RHOA;RAC2;VAV1;VAV3;MAPK14;PTK2B;ITGB1;PIK3CD,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
58,prerank,Measles,-0.3147018244077201,-1.0153567050827492,0.46105919003115264,1.0,1.0,23/77,27.30%,NFKBIB;BAD;CDK2;IRF3;FASLG;TBK1;STAT2;PIK3CA;IKBKE;CD46;IKBKB;TYK2;MAPK9;TRAF6;SLAMF1;AKT3;FOS;CBLB;CDKN1B;FAS;TLR2;MYD88;CDK4,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
59,prerank,cGMP-PKG signaling pathway,-0.358179143054676,-1.0113057707634723,0.4711864406779661,1.0,1.0,9/27,25.95%,ADRB2;BAD;PIK3CG;VDAC1;ATF6B;PLCB3;AKT3;PRKCE;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
60,prerank,Prostate cancer,-0.34029256771810157,-1.0093903802795177,0.48507462686567165,1.0,1.0,11/38,25.95%,BAD;CDK2;RB1;BRAF;HRAS;MTOR;PIK3CA;IKBKB;AKT3;CDKN1B;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
61,prerank,AGE-RAGE signaling pathway in diabetic complications,-0.32927469016982436,-1.0085398183655074,0.4782146652497343,1.0,1.0,12/45,27.30%,VEGFA;COL1A1;MAPK13;TNF;HRAS;PIK3CA;MAPK9;PLCB3;AKT3;PRKCE;CDKN1B;CDK4,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
62,prerank,NOD-like receptor signaling pathway,-0.3184049628421777,-1.0071062548555465,0.4891416752843847,1.0,1.0,24/64,37.17%,NFKBIB;NOD2;IRF3;DNM1L;MAPK13;TBK1;TNF;STAT2;IKBKE;VDAC1;IKBKB;TYK2;MAPK9;TRAF6;PLCB3;BIRC2;MYD88;RHOA;NOD1;NAMPT;NLRP3;TP53BP1;MAPK14;TRAF3,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
63,prerank,Lysosome,-0.37251674610224106,-1.0063431711773614,0.46986607142857145,1.0,1.0,6/24,13.09%,GAA;CD63;PLA2G15;MCOLN1;CLTC;CTSW,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
64,prerank,MicroRNAs in cancer,-0.32674970705978024,-0.9954037104535031,0.5131995776135164,1.0,1.0,22/49,43.01%,VEGFA;TPM1;CRK;HRAS;MTOR;PIK3CA;IKBKB;PRKCE;DNMT1;PAK4;CDKN1B;RAF1;ABCB1;RHOA;EP300;KIF23;MAP2K2;THBS1;CDKN1A;CDK6;CCND2;CCNE2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
65,prerank,Rheumatoid arthritis,-0.36208440822691335,-0.9947768116085375,0.49776286353467564,1.0,1.0,9/26,26.03%,VEGFA;IFNG;TNFRSF11A;TNF;IL15;CD80;CTLA4;FOS;TLR2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
66,prerank,Dopaminergic synapse,-0.36406484117481835,-0.9889776515363949,0.5074455899198167,1.0,1.0,10/22,36.80%,MAPK13;ATF6B;MAPK9;PLCB3;PPP2R3C;AKT3;FOS;GNB5;MAPK14;ATF2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
67,prerank,IL-17 signaling pathway,-0.33902985106661954,-0.9857864174881402,0.5160220994475138,1.0,1.0,14/34,40.24%,IFNG;MAPK13;TBK1;TNF;IKBKE;IKBKB;MAPK9;TRAF6;FOS;CEBPB;MAPK14;TRAF3;CHUK;CASP8,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
68,prerank,Amyotrophic lateral sclerosis (ALS),-0.38457711015560664,-0.9786012575741286,0.5114942528735632,1.0,1.0,3/17,13.01%,BAD;MAPK13;TNF,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
69,prerank,Colorectal cancer,-0.31313433282677566,-0.9678229150000949,0.5468914646996839,1.0,1.0,16/48,31.79%,BAD;DDB2;MSH3;BRAF;HRAS;MTOR;PIK3CA;MSH2;MAPK9;AKT3;FOS;RAF1;RALGDS;RHOA;RAC2;SMAD2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
70,prerank,p53 signaling pathway,-0.33955400781345946,-0.9667655836740798,0.5512679162072768,1.0,1.0,15/29,43.01%,CDK2;CHEK1;DDB2;CHEK2;TNFRSF10B;CDK1;FAS;CDK4;THBS1;CDKN1A;CCNB1;CASP8;CDK6;CCND2;CCNE2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
71,prerank,Vascular smooth muscle contraction,0.27962235737112234,0.9635873012652777,0.5070422535211268,1.0,0.936,4/18,7.48%,ARHGEF12;GNA11;CALM3;ADORA2A,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
72,prerank,Inflammatory bowel disease (IBD),-0.3331776553251413,-0.9575371490144039,0.5610810810810811,1.0,1.0,8/31,27.67%,IL18R1;IFNG;NOD2;TNF;IL18RAP;TLR2;STAT4;IL4R,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
73,prerank,TNF signaling pathway,-0.3066377544844814,-0.9564082372648859,0.5628930817610063,1.0,1.0,22/57,40.24%,IL18R1;NOD2;DNM1L;MAPK13;TNF;IL15;PIK3CA;IKBKB;ATF6B;MAPK9;AKT3;BIRC2;FOS;FAS;CEBPB;CFLAR;MAPK14;ATF2;TRAF3;MAP3K5;CHUK;CASP8,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
74,prerank,Tight junction,-0.36538544243267834,-0.9556033646617396,0.5660818713450292,1.0,1.0,11/19,43.31%,PRKAG2;MAPK9;PRKCE;CDK4;TIAM1;RHOA;ARHGEF2;MAP3K5;RUNX1;ITGB1;MAP3K1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
75,prerank,Progesterone-mediated oocyte maturation,-0.34314708184382414,-0.9535213710357736,0.5670800450958287,1.0,1.0,8/25,25.95%,CDK2;MAPK13;BRAF;PIK3CA;CDK1;MAPK9;AKT3;RAF1,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
76,prerank,Sphingolipid signaling pathway,-0.3154028009012548,-0.9498318023360479,0.5905680600214362,1.0,1.0,17/43,39.57%,FCER1G;MAPK13;TNF;HRAS;PIK3CA;MAPK9;PLCB3;PPP2R3C;AKT3;PRKCE;RAF1;RHOA;RAC2;MAPK14;MAP2K2;MAP3K5;SPTLC2,CD4 Central Memory,Afatinib_vs._Afatinib dimaleate,KEGG
